"PVWatts: Hourly PV Performance Data"
"Requested Location:","140 Gulf St Milford CT"
"Location:","Lat, Lon: 41.21, -73.06"
"Lat (deg N):","41.21"
"Long (deg W):","73.06"
"Elev (m):","24.272727966309"
"DC System Size (kW):","52.6"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","182"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.159"
"Capacity Factor (%)","14.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","29","22","0","0","21","1","0","21","0","0"
"7","29","23","0","0","21","1","0","21","0","0"
"7","30","0","0","0","20","0","0","20","0","0"
"7","30","1","0","0","20","0","0","20","0","0"
"7","30","2","0","0","20","0","0","20","0","0"
"7","30","3","0","0","19","0","0","19","0","0"
"7","30","4","0","0","19","1","0","19","0","0"
"7","30","5","105","39","20","1","31.984","18.761","1487.885","1191.985"
"7","30","6","429","97","22","0","188.497","27.613","7235.069","6818.088"
"7","30","7","595","127","24","0","397.786","38.832","15967.269","15321.632"
"7","30","8","688","147","25","0","605.238","48.051","24042.84","23137.77"
"7","30","9","738","164","26","0","782.773","55.591","30191.896","29058.367"
"7","30","10","524","295","27","0","806.226","58.121","30752.457","29596.771"
"7","30","11","459","371","28","0","855.719","60.59","32203.541","30989.471"
"7","30","12","511","319","28","1","855.552","54.893","33232.758","31976.371"
"7","30","13","408","358","27","1","764.989","51.497","30258.475","29122.324"
"7","30","14","215","363","26","1","544.914","44.062","22391.965","21543.678"
"7","30","15","0","147","26","1","140.412","31.13","6162.945","5770.323"
"7","30","16","118","199","25","1","248.655","31.569","10723.977","10222.104"
"7","30","17","0","63","24","1","59.794","25.103","2701.014","2381.501"
"7","30","18","0","1","22","1","0.945","20.133","43.669","0"
"7","30","19","0","0","22","1","0","22","0","0"
"7","30","20","0","0","22","1","0","22","0","0"
"7","30","21","0","0","22","1","0","22","0","0"
"7","30","22","0","0","22","1","0","22","0","0"
"7","30","23","0","0","21","1","0","21","0","0"
"7","31","0","0","0","21","1","0","21","0","0"
"7","31","1","0","0","21","1","0","21","0","0"
"7","31","2","0","0","21","0","0","21","0","0"
"7","31","3","0","0","21","0","0","21","0","0"
"7","31","4","0","0","21","1","0","21","0","0"
"7","31","5","73","41","22","0","35.152","20.027","1625.797","1327.265"
"7","31","6","0","91","23","0","85.706","24.101","3889.75","3546.088"
"7","31","7","0","133","25","0","126.413","28.678","5614.363","5233.891"
"7","31","8","559","206","26","0","577.288","46.449","23174.596","22299.629"
"7","31","9","652","211","27","0","760.363","55.71","29316.643","28217.262"
"7","31","10","775","169","28","0","910.085","61.921","33975.41","32688.027"
"7","31","11","269","442","28","0","732.311","57.54","28033.98","26983.668"
"7","31","12","329","424","29","1","774.358","53.191","30358.953","29218.844"
"7","31","13","344","389","29","1","729.686","52.129","28765.063","27686.926"
"7","31","14","253","359","28","1","579","46.817","23450.779","22566.295"
"7","31","15","526","198","28","1","554.143","45.511","22372.564","21524.932"
"7","31","16","399","188","27","1","369.485","39.083","15047.229","14428.225"
"7","31","17","288","118","26","1","179.683","31.522","7103.021","6689.084"
"7","31","18","114","38","24","1","31.698","23.841","1440.377","1145.381"
"7","31","19","0","0","20","2","0","20","0","0"
"7","31","20","0","0","19","2","0","19","0","0"
"7","31","21","0","0","19","1","0","19","0","0"
"7","31","22","0","0","18","1","0","18","0","0"
"7","31","23","0","0","18","1","0","18","0","0"
"8","1","0","0","0","18","1","0","18","0","0"
"8","1","1","0","0","17","1","0","17","0","0"
"8","1","2","0","0","17","1","0","17","0","0"
"8","1","3","0","0","17","1","0","17","0","0"
"8","1","4","0","0","17","2","0","17","0","0"
"8","1","5","33","38","19","2","34.181","18.059","1595.163","1297.217"
"8","1","6","99","117","21","1","131.535","23.247","5715.046","5332.36"
"8","1","7","208","202","22","1","289.073","29.747","12463.283","11915.874"
"8","1","8","751","121","23","1","618.922","41.31","25432.521","24478.156"
"8","1","9","799","133","24","1","798.547","48.668","31963.51","30759.199"
"8","1","10","801","157","25","1","922.004","53.649","36039.141","34663.574"
"8","1","11","804","167","25","2","986.369","51.321","39061.82","37551.66"
"8","1","12","794","171","24","2","981.881","50.442","39067.68","37557.25"
"8","1","13","766","174","24","2","910.505","48.708","36546.84","35149.117"
"8","1","14","722","169","24","2","780.529","45.338","31806.807","30608.846"
"8","1","15","656","155","23","2","598.89","39.475","24892.236","23957.199"
"8","1","16","617","112","23","2","399.411","33.837","16430.369","15771.1"
"8","1","17","361","90","22","2","170.913","26.196","6690.297","6285.795"
"8","1","18","23","34","21","2","30.764","20.614","1418.987","1124.397"
"8","1","19","0","0","20","2","0","20","0","0"
"8","1","20","0","0","19","2","0","19","0","0"
"8","1","21","0","0","19","2","0","19","0","0"
"8","1","22","0","0","19","2","0","19","0","0"
"8","1","23","0","0","19","2","0","19","0","0"
"8","2","0","0","0","19","2","0","19","0","0"
"8","2","1","0","0","19","2","0","19","0","0"
"8","2","2","0","0","19","2","0","19","0","0"
"8","2","3","0","0","18","2","0","18","0","0"
"8","2","4","0","0","19","2","0","19","0","0"
"8","2","5","150","41","20","1","33.491","18.811","1557.613","1260.384"
"8","2","6","101","114","21","1","129.206","23.168","5604.967","5224.701"
"8","2","7","149","201","22","1","261.602","28.88","11383.819","10864.923"
"8","2","8","135","288","24","1","373.522","34.935","16019.116","15371.961"
"8","2","9","335","336","25","1","618.966","43.605","25479.262","24523.215"
"8","2","10","756","176","25","1","899.422","52.373","35400.625","34052.664"
"8","2","11","769","183","26","1","968.006","56.176","37336.414","35903.871"
"8","2","12","773","181","26","1","971.189","56.507","37391.082","35956.113"
"8","2","13","720","200","26","1","898.251","54.581","34935.609","33607.574"
"8","2","14","685","188","25","1","769.424","49.889","30615.59","29465.334"
"8","2","15","627","168","25","2","592.388","41.232","24412.867","23494.805"
"8","2","16","290","181","24","2","312.111","32.55","13190.889","12623.797"
"8","2","17","265","100","23","2","156.788","26.544","6306.912","5911.066"
"8","2","18","0","31","22","2","28.771","21.538","1321.418","1028.677"
"8","2","19","0","0","21","2","0","21","0","0"
"8","2","20","0","0","21","2","0","21","0","0"
"8","2","21","0","0","20","2","0","20","0","0"
"8","2","22","0","0","20","2","0","20","0","0"
"8","2","23","0","0","20","2","0","20","0","0"
"8","3","0","0","0","20","2","0","20","0","0"
"8","3","1","0","0","20","2","0","20","0","0"
"8","3","2","0","0","20","2","0","20","0","0"
"8","3","3","0","0","20","3","0","20","0","0"
"8","3","4","0","0","20","2","0","20","0","0"
"8","3","5","0","26","21","2","24.66","19.857","1141.408","852.061"
"8","3","6","0","96","22","2","90.266","22.765","4122.325","3773.822"
"8","3","7","263","189","23","2","303.279","29.714","13008.73","12446.602"
"8","3","8","647","156","24","2","586.736","38.716","24460.531","23540.787"
"8","3","9","701","175","25","2","763.593","44.958","31172.264","29999.838"
"8","3","10","729","189","26","2","891.501","49.551","35623.32","34265.766"
"8","3","11","738","198","26","2","957.618","51.499","37887.168","36430.078"
"8","3","12","738","198","27","3","958.831","49.836","38273.969","36799.512"
"8","3","13","719","194","26","3","890.857","47.376","36010.465","34636.145"
"8","3","14","678","185","26","3","760.254","44.323","31145.854","29974.486"
"8","3","15","620","165","25","3","584.268","39.076","24339.391","23423.914"
"8","3","16","221","189","25","3","288.271","31.838","12290.976","11748.173"
"8","3","17","87","115","24","3","128.766","26.33","5543.428","5164.511"
"8","3","18","82","36","23","3","29.527","22.52","1349.973","1056.692"
"8","3","19","0","0","22","3","0","22","0","0"
"8","3","20","0","0","22","3","0","22","0","0"
"8","3","21","0","0","22","2","0","22","0","0"
"8","3","22","0","0","22","2","0","22","0","0"
"8","3","23","0","0","22","2","0","22","0","0"
"8","4","0","0","0","22","2","0","22","0","0"
"8","4","1","0","0","22","3","0","22","0","0"
"8","4","2","0","0","22","2","0","22","0","0"
"8","4","3","0","0","22","2","0","22","0","0"
"8","4","4","0","0","22","2","0","22","0","0"
"8","4","5","54","38","22","2","32.615","21.106","1500.996","1204.846"
"8","4","6","220","129","23","2","169.164","25.951","6997.576","6586.061"
"8","4","7","415","178","24","2","362.987","32.542","15208.236","14584.614"
"8","4","8","258","277","25","2","447.132","36.324","18991.635","18254.236"
"8","4","9","30","299","26","2","319.865","34.301","13819.467","13235.069"
"8","4","10","33","339","27","2","368.949","36.181","15797.184","15156.516"
"8","4","11","75","427","27","2","505.471","39.821","21252.738","20442.512"
"8","4","12","84","417","28","2","504.422","41.194","21061.539","20257.613"
"8","4","13","223","415","28","2","635.237","44.468","26076.678","25099"
"8","4","14","520","275","28","2","719.234","46.92","29085.539","27995.086"
"8","4","15","460","239","27","2","550.27","41.99","22648.172","21791.197"
"8","4","16","417","173","27","2","364.227","36.766","14960.769","14344.235"
"8","4","17","254","117","26","2","169.24","30.095","6776.746","6370.277"
"8","4","18","37","32","24","2","27.755","23.612","1262.556","970.927"
"8","4","19","0","0","23","2","0","23","0","0"
"8","4","20","0","0","23","2","0","23","0","0"
"8","4","21","0","0","23","2","0","23","0","0"
"8","4","22","0","0","23","2","0","23","0","0"
"8","4","23","0","0","23","2","0","23","0","0"
"8","5","0","0","0","23","1","0","23","0","0"
"8","5","1","0","0","23","1","0","23","0","0"
"8","5","2","0","0","23","1","0","23","0","0"
"8","5","3","0","0","22","1","0","22","0","0"
"8","5","4","0","0","22","1","0","22","0","0"
"8","5","5","0","17","23","1","16.102","21.36","740.147","458.284"
"8","5","6","3","99","23","1","93.659","23.984","4244.567","3893.503"
"8","5","7","0","144","25","1","136.962","27.83","6107.523","5716.139"
"8","5","8","454","242","26","1","544.1","41.436","22448.727","21598.52"
"8","5","9","554","253","27","1","720.254","49.072","28789.967","27710.875"
"8","5","10","665","222","28","1","866.096","54.678","33666.301","32391.867"
"8","5","11","700","216","29","1","938.822","58.085","35830.156","34463.656"
"8","5","12","415","378","30","2","821.096","52.182","32367.1","31146.354"
"8","5","13","22","311","30","2","322.801","39.528","13591.983","13013.881"
"8","5","14","256","350","29","3","572.595","41.763","23802.959","22906.26"
"8","5","15","572","182","28","2","566.073","42.941","23133.109","22259.568"
"8","5","16","507","139","28","2","371.147","37.991","15032.414","14413.833"
"8","5","17","359","96","27","2","173.792","31.255","6653.194","6249.535"
"8","5","18","115","33","26","1","27.211","25.737","1225.497","934.568"
"8","5","19","0","0","25","1","0","25","0","0"
"8","5","20","0","0","24","1","0","24","0","0"
"8","5","21","0","0","24","1","0","24","0","0"
"8","5","22","0","0","23","2","0","23","0","0"
"8","5","23","0","0","23","2","0","23","0","0"
"8","6","0","0","0","23","2","0","23","0","0"
"8","6","1","0","0","22","2","0","22","0","0"
"8","6","2","0","0","22","2","0","22","0","0"
"8","6","3","0","0","22","2","0","22","0","0"
"8","6","4","0","0","22","2","0","22","0","0"
"8","6","5","153","35","23","1","27.157","21.722","1246.231","954.911"
"8","6","6","421","91","24","1","178.408","27.797","6790.601","6383.817"
"8","6","7","566","129","26","1","384.39","36.887","15575.385","14941.165"
"8","6","8","653","156","27","1","590.081","44.771","23847.063","22948.826"
"8","6","9","705","177","28","1","768.711","51.545","30307.957","29169.857"
"8","6","10","740","187","28","1","899.648","55.755","34763.41","33442.715"
"8","6","11","5","167","29","1","165.445","36.521","7072.214","6658.986"
"8","6","12","227","444","28","1","685.328","47.575","27686.004","26648.803"
"8","6","13","215","414","28","1","626.99","47.987","25269.551","24321.037"
"8","6","14","680","194","28","1","769.912","51.719","30334.139","29195.008"
"8","6","15","675","149","28","1","602.252","47.628","23983.688","23080.684"
"8","6","16","643","105","27","2","400.129","37.843","16076.113","15427.286"
"8","6","17","532","69","25","2","187.488","29.678","6834.935","6427.141"
"8","6","18","250","27","24","2","21.091","23.492","959.954","674.006"
"8","6","19","0","0","22","2","0","22","0","0"
"8","6","20","0","0","21","2","0","21","0","0"
"8","6","21","0","0","19","2","0","19","0","0"
"8","6","22","0","0","18","2","0","18","0","0"
"8","6","23","0","0","18","2","0","18","0","0"
"8","7","0","0","0","18","2","0","18","0","0"
"8","7","1","0","0","18","1","0","18","0","0"
"8","7","2","0","0","18","1","0","18","0","0"
"8","7","3","0","0","18","1","0","18","0","0"
"8","7","4","0","0","18","1","0","18","0","0"
"8","7","5","0","21","19","0","19.906","16.14","937.098","651.576"
"8","7","6","489","81","21","0","184.754","26.291","6933.101","6523.063"
"8","7","7","689","95","22","0","405.087","37.091","16259.484","15605.264"
"8","7","8","786","107","23","0","625.598","46.832","24962.4","24024.863"
"8","7","9","836","117","24","1","807.167","48.933","32256.514","31040.283"
"8","7","10","874","119","25","1","944.108","54.273","36775.918","35368.141"
"8","7","11","878","127","26","1","1010.384","57.455","38696.051","37202.52"
"8","7","12","869","133","26","1","1008.416","57.639","38581.469","37093.129"
"8","7","13","842","136","27","1","933.985","56.597","35922.137","34551.648"
"8","7","14","798","135","27","2","802.443","48.827","32093.889","30884.281"
"8","7","15","743","122","26","2","618.008","42.945","25188.189","24242.59"
"8","7","16","637","108","25","2","399.482","35.884","16208.61","15555.889"
"8","7","17","470","79","24","2","182.414","28.527","6814.41","6407.083"
"8","7","18","172","29","23","2","22.547","22.485","1031.054","743.777"
"8","7","19","0","0","21","2","0","21","0","0"
"8","7","20","0","0","21","2","0","21","0","0"
"8","7","21","0","0","20","2","0","20","0","0"
"8","7","22","0","0","20","2","0","20","0","0"
"8","7","23","0","0","20","2","0","20","0","0"
"8","8","0","0","0","20","2","0","20","0","0"
"8","8","1","0","0","20","2","0","20","0","0"
"8","8","2","0","0","20","2","0","20","0","0"
"8","8","3","0","0","20","2","0","20","0","0"
"8","8","4","0","0","20","2","0","20","0","0"
"8","8","5","19","32","21","2","28.925","19.974","1338.119","1045.062"
"8","8","6","143","107","23","2","131.544","24.925","5544.621","5165.678"
"8","8","7","0","115","24","1","109.375","26.108","4917.357","4552.015"
"8","8","8","356","251","25","1","484.929","38.587","20322.043","19542.232"
"8","8","9","651","212","26","1","760.279","48.995","30391.809","29250.402"
"8","8","10","759","180","27","2","906","50.852","35951.336","34579.586"
"8","8","11","777","183","28","2","975.622","53.875","38106.84","36639.902"
"8","8","12","779","182","28","2","977.303","54.102","38125.348","36657.574"
"8","8","13","721","203","28","2","900.867","52.281","35475.746","34124.551"
"8","8","14","695","184","27","2","770.896","47.966","30981.574","29816.77"
"8","8","15","646","159","27","2","592.025","43.184","24130.955","23222.799"
"8","8","16","567","125","26","2","384.088","36.405","15603.951","14968.902"
"8","8","17","397","89","25","2","173.564","29.257","6596.284","6193.914"
"8","8","18","112","29","23","2","24.083","22.497","1101.231","812.639"
"8","8","19","0","0","22","2","0","22","0","0"
"8","8","20","0","0","22","2","0","22","0","0"
"8","8","21","0","0","22","2","0","22","0","0"
"8","8","22","0","0","22","2","0","22","0","0"
"8","8","23","0","0","22","2","0","22","0","0"
"8","9","0","0","0","21","2","0","21","0","0"
"8","9","1","0","0","21","1","0","21","0","0"
"8","9","2","0","0","21","1","0","21","0","0"
"8","9","3","0","0","21","1","0","21","0","0"
"8","9","4","0","0","21","1","0","21","0","0"
"8","9","5","0","19","22","1","18.006","20.506","830.932","547.386"
"8","9","6","3","94","24","1","89.058","24.877","4018.751","3672.408"
"8","9","7","470","155","26","1","364.358","35.885","14928.824","14313.203"
"8","9","8","585","181","27","1","570.506","44.129","23154.049","22279.787"
"8","9","9","658","197","28","1","750.767","50.977","29693.881","28579.85"
"8","9","10","684","216","29","1","877.685","56.045","33861.313","32578.717"
